Price,Close,High,Low,Open,Volume
Ticker,URA,URA,URA,URA,URA
Date,,,,,
2010-12-28,77.90795135498047,78.1406285561254,76.93846466056469,77.09358115097321,31033
2010-12-29,79.52535247802734,80.03943896877303,77.98308797736107,78.457630900643,54767
2010-12-30,79.96034240722656,80.43488530440644,79.09034877187312,80.1185216968102,44133
2010-12-31,80.94895935058594,81.2257743220055,79.88123799570279,80.07896584867572,22200
2011-01-03,82.49124908447266,82.92624345596872,81.66079888452414,82.37261334162287,63817
2011-01-04,80.31625366210938,82.6889632401705,78.73444560059221,82.41214821222303,62283
2011-01-05,78.93216705322266,79.16943849451077,78.2203527293583,79.01125418136616,25967
2011-01-06,77.03401184082031,78.97172734565797,76.91537609504597,78.97172734565797,26067
2011-01-07,76.48037719726562,77.70627815507747,75.2940198095672,77.70627815507747,25450
2011-01-10,76.9153823852539,77.07356674484272,74.89857957058402,75.64993767912496,19050
2011-01-11,77.78536224365234,78.41808951122157,77.15264000451248,77.15264000451248,84450
2011-01-12,81.26534271240234,81.26534271240234,79.68353458844823,81.10715838010634,72133
2011-01-13,81.70032501220703,82.64941075236656,80.75123927204748,81.85850429275739,38033
2011-01-14,81.73987579345703,81.81896795493095,80.4744313804489,81.26533790990082,22550
2011-01-18,84.2312240600586,84.38939832235246,82.01669387622255,82.01669387622255,65467
2011-01-19,82.68896484375,86.56439039545798,82.37260624236897,85.69440172744552,57683
2011-01-20,80.63262176513672,81.50262057572174,79.48581292239342,81.46307197533072,76933
2011-01-21,80.39533996582031,81.77942003311335,80.35579137297502,81.70032787585161,55917
2011-01-24,80.98851776123047,81.18624565046214,79.68352978327462,80.19761626116203,35283
2011-01-25,79.72306060791016,80.63259769046387,79.0903385032952,80.43487486126261,48933
2011-01-26,81.8189697265625,81.89806188974902,80.07898236389299,80.11852593127163,60283
2011-01-27,80.51399230957031,82.8076100309598,79.9603571512981,82.8076100309598,22917
2011-01-28,79.0508041381836,80.27670492985344,79.0508041381836,80.27670492985344,28633
2011-01-31,82.5307846069336,82.57032817455035,79.32762489081489,79.52535278575724,69533
2011-02-01,86.72257995605469,86.99939500606908,83.99396296950235,84.19168585018565,94917
2011-02-02,88.10664367675781,88.66028376119813,86.8411993036303,86.99938362159295,133067
2011-02-03,87.07848358154297,87.90893880212666,85.85258259307791,87.90893880212666,104717
2011-02-04,86.84119415283203,87.71119276473766,85.18030416859686,87.71119276473766,49667
2011-02-07,86.05030822753906,87.07848127641613,85.73394961023669,86.48530761186679,64983
2011-02-08,86.20848846435547,86.56439063478577,85.37803330525371,86.32711916887936,34383
2011-02-09,85.69439697265625,87.11801562831008,85.14075687988516,87.11801562831008,33183
2011-02-10,85.14075469970703,85.45712333229164,83.75667964536609,85.1012111348484,32700
2011-02-11,85.21986389160156,85.81303756175971,84.50804945329627,85.14076669388372,26200
2011-02-14,87.51346588134766,87.79028088184572,85.53620725762656,86.0107501318682,73417
2011-02-15,86.05030822753906,88.38347942939927,85.45713456298972,88.1462079522077,100917
2011-02-16,85.3384780883789,86.52483525597324,84.90348884097538,86.52483525597324,43483
2011-02-17,85.57576751708984,85.69440828722614,84.42896372797553,85.69440828722614,25617
2011-02-18,83.99395751953125,85.89212923287705,83.63805032327892,85.89212923287705,45933
2011-02-22,79.36714935302734,82.92621540623985,79.09033438948686,82.33303689263309,144433
2011-02-23,79.28807830810547,79.72307262063612,78.49717178684121,79.4462576009867,40833
2011-02-24,79.52535247802734,80.59306902698246,78.89262522803196,79.28808101638639,35317
2011-02-25,82.33306121826172,82.57033269380722,80.03944365922793,80.03944365922793,31767
2011-02-28,82.6098861694336,83.59851575994436,82.05625601239403,83.08442917742758,33550
2011-03-01,81.77942657470703,83.08441458912523,81.58169867995069,83.08441458912523,32633
2011-03-02,82.01670837402344,82.76806642330816,81.58170896210603,82.05625194658688,36233
2011-03-03,82.92623138427734,83.04486710985717,81.9376020139219,82.09578130521865,30000
2011-03-04,82.68896484375,83.24259993881074,81.93760687993344,82.68896484375,24133
2011-03-07,80.11852264404297,83.00532362654121,79.09034970694991,82.3330528381119,46233
2011-03-08,79.36714935302734,80.6325934964364,79.16942653411044,80.39532711942174,53150
2011-03-09,78.2994613647461,80.27672043932625,78.2994613647461,79.72308528366028,40583
2011-03-10,74.7799301147461,77.11309619270615,74.74038654630876,77.11309619270615,85150
2011-03-11,75.29400634765625,75.92672849849369,73.1981120230697,73.94946989146594,67617
2011-03-14,62.204559326171875,63.23273730974178,56.865961632928986,61.3741142601408,489750
2011-03-15,57.34050750732422,57.49868680972903,52.39736030841696,54.01871198624701,639917
2011-03-16,53.58372116088867,59.831856814062995,52.39736374399244,58.25004860101125,431200
2011-03-17,53.78144073486328,54.80961877570576,53.227810660003726,54.41416297545821,634883
2011-03-18,58.72458267211914,59.2782177256155,55.56097175367186,56.430965384798476,645517
2011-03-21,63.43046951293945,64.26091972971457,61.65093836256544,63.07456227717868,536583
2011-03-22,63.07456588745117,64.9727379201565,62.52093573019887,64.85410216811242,284400
2011-03-23,62.63955307006836,63.03500378450042,61.492744489686814,62.95591163024255,175300
2011-03-24,61.967281341552734,63.27227420963503,61.571830633428235,63.193182056638705,110567
2011-03-25,62.046390533447266,62.995476516322626,61.92775478558785,62.995476516322626,65900
2011-03-28,58.843223571777344,61.69047616304304,58.566408534894556,61.097297492273235,192983
2011-03-29,57.6568717956543,58.84322411981363,56.94505738410105,58.368681178778125,120450
2011-03-30,58.68503952026367,58.92231096937162,58.091860897493795,58.36867591197675,77133
2011-03-31,58.72458267211914,59.31776129071205,58.289588370770296,58.289588370770296,65867
2011-04-01,59.47594451904297,59.79230814605718,58.92231445730467,59.31776521975049,69300
2011-04-04,60.58320236206055,60.58320236206055,59.79230093258497,60.10865949300374,95833
2011-04-05,60.978668212890625,61.21593970631444,60.464581653282345,61.21593970631444,78133
2011-04-06,61.21593475341797,61.92774917609748,60.899576140068966,61.49275482563522,109317
2011-04-07,60.50411605834961,61.650924655201564,59.83184530857421,61.09728962430249,97883
2011-04-08,61.09729766845703,61.57184060644129,60.70184689627993,60.70184689627993,115317
2011-04-11,59.59457015991211,61.69046437726487,59.43639088740296,61.53228510475572,67450
2011-04-12,57.34050750732422,58.32913694710567,56.43097023295985,58.289593378611805,145133
2011-04-13,57.380043029785156,57.89412946183579,57.1427715952343,57.57777090138709,67067
2011-04-14,58.48731994628906,58.487319946289055,56.747332424569535,57.142783219791305,190083
2011-04-15,58.76414108276367,59.08049971324471,58.44777742385286,58.724592482631216,101250
2011-04-18,57.73595428466797,58.60594793037176,57.10323209037695,58.447768638906254,120700
2011-04-19,57.696414947509766,57.97322998496957,57.30096417564871,57.73595851616706,52750
2011-04-20,58.76414108276367,59.040956141542026,58.408233852150175,58.724592482631216,58267
2011-04-21,58.92230987548828,59.357304171824616,58.645494866144354,59.120032727121576,32200
2011-04-25,58.44776916503906,59.39685497923355,58.17095414537536,59.31776281857432,52650
2011-04-26,58.40822219848633,59.00139576939517,58.21049432256421,58.289586478618816,44117
2011-04-27,58.60595703125,58.72459277537924,57.45914819028718,58.329141971091694,44083
2011-04-28,57.22186279296875,57.973220647009605,56.82641208480439,57.933677084721744,117883
2011-04-29,56.54961395263672,56.66824970330105,56.035522347471236,56.66824970330105,51833
2011-05-02,56.70777893066406,57.06368609261476,56.075056763339084,56.27277961213694,38000
2011-05-03,56.70777893066406,57.65686469586592,55.91687245018624,56.27277961213694,57400
2011-05-04,56.27279281616211,57.221878804060495,55.560983353668306,57.221878804060495,54250
2011-05-05,54.690982818603516,55.916878697718886,54.09780414907714,55.67961225833769,80900
2011-05-06,54.49325180053711,55.67960907169248,54.21643678007721,55.00733827522808,61033
2011-05-09,56.154144287109375,56.233236444243026,54.69097709335312,55.521422115326686,36500
2011-05-10,55.83779525756836,56.94506050451613,55.75870308691862,56.94506050451613,42333
2011-05-11,54.453704833984375,56.430963476822065,54.29552052208865,55.995964161751964,75917
2011-05-12,53.188262939453125,54.21644099723977,51.92281843740899,54.097805260896294,159500
2011-05-13,52.5555419921875,53.38599216719301,52.120547633756715,53.06962851961914,41517
2011-05-16,51.56691360473633,52.397363797410314,51.44827786292576,51.962364401295,49833
2011-05-17,50.97372817993164,51.527363244916515,50.696913161653725,51.29009179255572,95233
2011-05-18,52.23918533325195,52.39736464875957,51.01328432410093,51.052827895870394,31983
2011-05-19,52.397361755371094,53.109176178493556,52.001910974224,52.43690532495695,16800
2011-05-20,52.120540618896484,52.59508351217415,51.40872627897997,52.59508351217415,22967
2011-05-23,51.01327896118164,52.12054411019003,50.696915334995275,51.40872972259265,82067
2011-05-24,51.843711853027344,52.43688528382512,51.40871264011955,51.448256194592055,31767
2011-05-25,52.357810974121094,52.55553382324592,51.408725207349725,51.64599664904257,36317
2011-05-26,53.70233917236328,53.781426288425386,52.04143933706663,52.515982147151384,38067
2011-05-27,55.521427154541016,55.758698619048275,54.09780339592678,54.09780339592678,92667
2011-05-31,53.22781753540039,54.69099010571092,52.595095213077194,54.57235435599844,89200
2011-06-01,52.23918533325195,53.50462991417243,52.23918533325195,53.50462991417243,41767
2011-06-02,52.080989837646484,52.713717021055906,51.9623541193108,52.239174147713186,63350
2011-06-03,51.44827651977539,52.27872669076897,51.36918937958618,51.804183735915494,44433
2011-06-06,50.0246467590332,51.76463403513618,49.86646746895901,51.29009113648465,68150
2011-06-07,50.341007232666016,50.617827286244136,49.90601291149324,50.341007232666016,33883
2011-06-08,48.007843017578125,49.90601475364668,46.94012644446891,49.90601475364668,121367
2011-06-09,48.007843017578125,48.24511448458669,47.29603364498176,47.928755880861495,113617
2011-06-10,46.940128326416016,47.691486325923854,46.505128943316976,47.691486325923854,51167
2011-06-13,45.71422576904297,47.058762412653564,45.081503530007865,46.94012667855765,133567
2011-06-14,46.86103820800781,47.13785326658201,45.95150086050839,46.18877234740906,52283
2011-06-15,45.63513946533203,46.54468188637449,45.31878081939293,46.46558971067471,23883
2011-06-16,45.31877136230469,45.4769506522655,44.488321290259734,45.27922276849276,36117
2011-06-17,45.43741226196289,46.18877026038865,44.567418525447295,45.55604800005272,62483
2011-06-20,44.488319396972656,46.03057872242191,44.330140113743475,46.03057872242191,38250
2011-06-21,46.10966873168945,46.3073965978426,44.68604519204378,44.68604519204378,80083
2011-06-22,46.4655876159668,47.256489223590066,46.07013681215517,46.4655876159668,45917
2011-06-23,46.97966766357422,46.97966766357422,45.63513109390332,46.307401892953315,32850
2011-06-24,45.951499938964844,47.09830875036604,45.872407768774195,46.94012943841442,19833
2011-06-27,44.8442268371582,45.872399727247426,44.48831967633606,45.872399727247426,58067
2011-06-28,45.23967361450195,45.23967361450195,44.646495064890026,45.23967361450195,17700
2011-06-29,45.87240219116211,46.18876580502847,45.358315718504706,45.47695144515095,14833
2011-06-30,47.61239242553711,47.651941022471654,46.149220049693234,46.228312215132945,30117
2011-07-01,47.770572662353516,48.00783908147958,47.177394043466016,47.49375262125339,24200
2011-07-05,48.56148147583008,49.273295926093326,48.36375356350261,48.83829653034478,39367
2011-07-06,48.917381286621094,49.036017010350186,48.245110509346624,48.71965340426298,31717
2011-07-07,50.0246467590332,50.0246467590332,49.3128324110559,49.43146813571878,38183
2011-07-08,49.550106048583984,49.74783394123039,48.83829166917196,49.58964961574159,29000
2011-07-11,47.37511444091797,49.1546502053056,47.29602731478652,49.1546502053056,34433
2011-07-12,47.25648498535156,47.81012008377844,46.62376275031323,46.78194708039482,36900
2011-07-13,48.56148147583008,48.95693227205532,47.296036916537425,47.296036916537425,35933
2011-07-14,48.007843017578125,49.391928251271224,47.81012014735721,48.64057028188721,35800
2011-07-15,48.56148147583008,48.719660788634236,47.928759196183755,48.24511782179207,49250
2011-07-18,48.007843017578125,48.52193454838292,47.61239224870696,48.324206649732666,23833
2011-07-19,48.56148147583008,48.79875295925116,48.00784633837099,48.00784633837099,33050
2011-07-20,48.877838134765625,49.03601742493212,48.32420307653946,48.838289540902274,68550
2011-07-21,50.30146408081055,50.30146408081055,49.11510677977029,49.3128346727534,60300
2011-07-22,52.71371841430664,53.03007698594417,50.420096142004795,50.69691114929484,73350
2011-07-25,52.23918533325195,53.188266254727424,51.72509878652987,51.72509878652987,44250
2011-07-26,53.148719787597656,53.26735552487294,52.041454582504805,52.79281257577179,26750
2011-07-27,51.17145538330078,53.385985556821005,51.01327609331475,52.99053481764145,36233
2011-07-28,50.617828369140625,51.88327282126182,50.45964404130353,50.855099832467005,33183
2011-07-29,50.49919128417969,50.815549874517444,49.510561889623204,50.182827665412795,47417
2011-08-01,50.617828369140625,52.16008785233285,50.14328544248786,51.487822058527605,44683
2011-08-02,50.064186096191406,50.85509253662298,49.82691466690479,49.82691466690479,105117
2011-08-03,49.0360221862793,50.34101025661653,47.810121254490106,50.34101025661653,47767
2011-08-04,44.44877243041992,47.84965441584515,44.44877243041992,47.69147514472565,100083
2011-08-05,41.95742416381836,43.73695726976902,40.05925534985671,43.57877800189713,132833
2011-08-08,37.726104736328125,40.29654005794043,37.726104736328125,40.29654005794043,184100
2011-08-09,40.454708099365234,40.652433439119605,37.765635433220666,39.347443179683836,217533
2011-08-10,40.01971435546875,41.32470471303217,39.663807208620284,40.41516506471307,95817
2011-08-11,42.43197250366211,42.708792560307714,40.09880900484741,40.494259763503564,73383
2011-08-12,42.66923904418945,43.301961190763556,42.11560905159786,42.66923904418945,59267
2011-08-15,44.606956481933594,44.804684363344144,43.381055685417536,43.49969140857809,57550
2011-08-16,42.78788375854492,44.17196405950213,42.511068704039424,44.17196405950213,37350
2011-08-17,42.74833679199219,43.73696621821138,42.74833679199219,43.06469539246192,11767
2011-08-18,40.77107620239258,41.561980212512275,40.33607937395893,41.561980212512275,69233
2011-08-19,40.059261322021484,41.36425179048042,39.9406255963239,40.29653277341666,45667
2011-08-22,39.58473205566406,41.32471983583123,39.58473205566406,40.65245137272751,40817
2011-08-23,40.889713287353516,41.04789258610103,40.17789890034582,40.415170362681714,67017
2011-08-24,40.850162506103516,41.16652358141858,40.21744035547338,40.88970858334827,11150
2011-08-25,39.94063186645508,41.245625053994544,39.82199612213331,41.12698930967277,47183
2011-08-26,41.60152816772461,41.838799647214024,39.98017641016668,40.88971624347117,23067
2011-08-29,43.26243209838867,43.4206114308328,42.39243822730048,42.39243822730048,14550
2011-08-30,43.69742202758789,43.69742202758789,42.59015688486334,43.06469477880596,28683
2011-08-31,43.02515411376953,44.09287576113156,42.906518375173754,43.895147853995404,22267
2011-09-01,42.27379608154297,43.49969703666891,42.27379608154297,42.906518344119334,19417
2011-09-02,40.96880340576172,41.64107171867174,40.77107802295634,41.56198206839252,36617
2011-09-06,40.33608627319336,40.33608627319336,39.545182127794476,39.86154328311103,67833
2011-09-07,41.32471466064453,41.443350404818474,40.37562870725299,40.37562870725299,15433
2011-09-08,40.929264068603516,41.878350085220916,40.691995078664235,41.36426098814814,13233
2011-09-09,39.42654037475586,40.336080129132675,39.189268915856296,40.336080129132675,52817
2011-09-12,38.675174713134766,38.79381041890992,37.64699943448811,38.516992934029865,76783
2011-09-13,39.26836013793945,39.34744978427382,38.51699969801213,38.75427115122975,29517
2011-09-14,38.675174713134766,39.30789680112621,38.240177963363884,39.14971753623539,27500
2011-09-15,39.663814544677734,39.70336062860217,38.754274728133865,38.754274728133865,45800
2011-09-16,39.5056266784668,40.13835135337117,39.34744739540149,39.98016955609148,30183
2011-09-19,37.923824310302734,38.754271898359804,37.726098933547675,38.754271898359804,72917
2011-09-20,37.29109573364258,38.240178888593015,37.25154965935601,38.161089254234014,38050
2011-09-21,36.539737701416016,37.52836699271832,36.539737701416016,37.330641637300715,30050
2011-09-22,33.613407135009766,35.03703368957098,33.05977444633511,34.56249066664553,146483
2011-09-23,33.25749206542969,33.850670704923616,33.02022060963211,33.297038146134135,37583
2011-09-26,32.82249450683594,33.059765957372996,31.636139768365144,33.059765957372996,93600
2011-09-27,34.3252067565918,35.195200244504115,34.08793534821315,34.12747890680023,50450
2011-09-28,32.46658706665039,34.76020939368833,32.387497421853574,34.64157366938587,57117
2011-09-29,32.07114028930664,33.5343127269323,31.59659733348972,32.70386255425268,40717
2011-09-30,31.280235290527344,31.912957537056425,31.003420250501392,31.596596413791886,67417
2011-10-03,29.18433380126953,31.082502609692938,29.065698093604684,31.04295653573328,71017
2011-10-04,29.975244522094727,30.01479060507983,27.918895976948686,28.55161821942213,99500
2011-10-05,31.398862838745117,31.39886283874512,29.81705763487963,30.09387260272582,27717
2011-10-06,32.6247673034668,32.94112838167348,31.47795619503001,31.47795619503001,47000
2011-10-07,32.506134033203125,33.69248879438724,32.3084086587082,33.336584125982185,19100
2011-10-10,34.76021194458008,34.76021194458008,33.77158251231826,34.206579361944875,34183
2011-10-11,34.641571044921875,34.957932114355934,34.24611782246859,34.52293532960732,27917
2011-10-12,36.342018127441406,36.6979253323409,35.31384511001802,35.35338867886372,32717
2011-10-13,35.63020706176758,36.22338323620182,35.03702837311857,35.946568190975455,46167
2011-10-14,37.29109573364258,37.37018536800158,36.30246650440557,36.30246650440557,28400
2011-10-17,35.709293365478516,37.212009216793625,35.66974728520698,37.13291957046508,20850
2011-10-18,36.65837097167969,36.89564238803589,34.72065859512761,35.55110603816018,27633
2011-10-19,35.90702438354492,37.09337932184458,35.74884506601959,35.90702438354492,26600
2011-10-20,36.61883544921875,36.61883544921875,35.472024189855276,35.590659924072696,19217
2011-10-21,36.69792175292969,37.40973357908587,36.46065030613947,37.01428284391182,23367
2011-10-24,38.04246520996094,38.161100954981954,37.01428959118378,37.01428959118378,22200
2011-10-25,37.40973663330078,38.240186764866344,36.61883509838171,37.92382564805578,46350
2011-10-26,38.75426483154297,38.79381090536861,37.330638858603486,37.686545980391884,28000
2011-10-27,41.24562454223633,41.52243959940925,39.703362399403964,39.703362399403964,62167
2011-10-28,41.20607376098633,41.44334521964807,40.454715818033854,40.81062049181189,24200
2011-10-31,39.94063186645508,40.53381058806392,39.82199612213331,40.53381058806392,50733
2011-11-01,37.68655014038086,38.47745410469789,36.579285093179884,38.47745410469789,69283
2011-11-02,38.79381561279297,39.0310870561102,38.08200128284126,38.12154736146561,20767
2011-11-03,39.34744644165039,39.42653608126597,38.12154571364441,39.189264648204905,35450
2011-11-04,38.71472930908203,38.87290860879427,38.002914917733065,38.67518322704666,14517
2011-11-07,37.84473419189453,38.67518433901158,37.251558029597064,38.2797335641466,74183
2011-11-08,38.27973175048828,38.51700069563686,37.765642750463215,37.96336812852766,7783
2011-11-09,36.06520080566406,37.409734859814876,35.98610864454995,37.409734859814876,41817
2011-11-10,36.223384857177734,36.77701748661997,35.867477628061685,36.618838172044974,19200
2011-11-11,37.251556396484375,37.370192126585806,36.77701347607865,36.85610312474141,22167
2011-11-14,37.0933723449707,37.56791523672,36.579285888385265,37.291100226009206,15233
2011-11-15,37.33064270019531,37.40973234177137,36.65837446126291,36.974735541781506,27400
2011-11-16,36.10474395751953,36.856101879976094,35.986108231424865,36.777012233984486,13200
2011-11-17,35.27429962158203,35.98611152916544,34.95793849440999,35.98611152916544,35550
2011-11-18,35.55111312866211,35.63020529269816,35.155662365340405,35.4720234788407,10733
2011-11-21,33.81113052368164,34.681124337262034,33.45522327788557,34.602034676267905,39383
2011-11-22,33.45521545410156,33.890212259164095,33.25749009074849,33.57385117495629,11700
2011-11-23,32.0316047668457,33.29705222821439,31.873425405559377,33.09932676949868,27033
2011-11-25,31.79432487487793,32.308411394946255,31.715232707009914,31.992050266118458,16250
2011-11-28,32.743408203125,33.49476619703152,32.58522638188506,32.98067967787753,24583
2011-11-29,33.17840576171875,33.613402636445336,32.703862802302545,32.703862802302545,14367
2011-11-30,35.3533821105957,35.3533821105957,34.602024271545005,34.602024271545005,24883
2011-12-01,35.2347526550293,35.66974950826862,34.79975580178998,35.195209086507795,29750
2011-12-02,35.11611557006836,35.748840298432114,34.918390192423566,35.511568839572526,15500
2011-12-05,35.709293365478516,36.26292591820743,35.39293226594979,35.74883944575006,17983
2011-12-06,35.2347526550293,35.55111377427475,35.11611692103542,35.51157020575324,6917
2011-12-07,35.313838958740234,35.51156431117128,34.799750025362414,35.313838958740234,20700
2011-12-08,34.12749099731445,35.313848459504364,34.08794742471809,35.234756285881744,10667
2011-12-09,34.83929443359375,34.83929443359375,34.167026256141824,34.167026256141824,21033
2011-12-12,33.85067367553711,34.16703480629174,33.45522037643274,34.16703480629174,16350
2011-12-13,32.98067855834961,34.28566911097593,32.822496742479146,34.16703337762675,13083
2011-12-14,32.42705154418945,32.90159204488435,32.150233947420254,32.62477696233025,34050
2011-12-15,32.46658706665039,32.82249423955778,32.15022597324865,32.664314949964144,27533
2011-12-16,32.46658706665039,32.7829506742666,32.18977205275429,32.50613314615603,16267
2011-12-19,31.675687789916992,32.22932037036971,31.59659562541328,32.22932037036971,24033
2011-12-20,32.743408203125,32.78295428698867,32.07113986273107,32.229321683971015,22517
2011-12-21,32.6643180847168,32.82249738949069,32.15022905866484,32.82249738949069,32583
2011-12-22,32.30841064453125,32.941132887490845,32.30841064453125,32.545682114194776,23367
2011-12-23,32.545677185058594,32.74340254176055,32.34795182835663,32.545677185058594,14967
2011-12-27,32.30841064453125,32.62477176601105,32.26886456151576,32.4665899481638,24417
2011-12-28,31.75478172302246,32.58522944859799,31.636145974480957,32.42705012668598,42900
2011-12-29,32.0316047668457,32.150240544918255,31.754789627486822,32.0316047668457,51433
2011-12-30,32.22932052612305,32.22932052612305,31.912956895008623,31.912956895008623,38167
2012-01-03,33.5738525390625,33.6924882647374,32.90158426497624,32.94113034493938,30217
2012-01-04,34.285667419433594,34.364757066359466,33.21794838618339,33.732034862523385,17350
2012-01-05,33.92975616455078,34.087937953631425,33.49475938734683,34.087937953631425,10967
2012-01-06,33.33658218383789,34.24611935636906,33.29703610555699,34.24611935636906,8083
2012-01-09,33.6529426574707,33.69248622082047,33.2574894244726,33.494760861428595,13133
2012-01-10,34.24612045288086,34.522937981281686,34.08794116312138,34.24612045288086,15583
2012-01-11,34.83929443359375,34.91838406793688,34.048390547520064,34.36475159910671,23233
2012-01-12,35.788387298583984,35.90702303939441,34.68112206049657,35.19521110874668,39250
2012-01-13,35.74884033203125,35.86747354735796,34.99747987353153,35.551112439986035,26817
2012-01-17,38.31927490234375,39.2288146486419,38.20063917394771,39.11017892024586,52383
2012-01-18,40.29653549194336,40.37562514300588,38.082005148475496,38.35882269851631,89533
2012-01-19,41.32471466064453,41.40380431868886,40.09881364699039,40.37562870725299,82567
2012-01-20,40.5733528137207,41.20607504709053,40.37562491585481,41.20607504709053,34233
2012-01-23,41.56197738647461,41.79924631058416,40.88970914929498,40.88970914929498,95800
2012-01-24,40.889713287353516,41.08743866789522,40.2569910639342,41.08743866789522,41633
2012-01-25,41.56197738647461,41.79924631058416,40.1383512707455,40.375620194855045,47667
2012-01-26,41.16653060913086,42.23425224908561,41.04789487135811,41.917888605548434,29017
2012-01-27,41.60152816772461,41.72016390746932,40.77108050372646,40.96880589856271,22550
2012-01-30,41.12698745727539,41.245623196253696,40.533808762383856,41.008351718297085,23017
2012-01-31,41.482887268066406,42.03651981327233,40.88971115734081,41.482887268066406,37050
2012-02-01,40.889713287353516,41.95743235365043,40.731531474391375,41.04789258610103,46917
2012-02-02,41.047889709472656,41.245617590372255,40.573349332271185,40.96880006564148,21417
2012-02-03,41.36425018310547,41.561978061060934,41.12698125514485,41.324706618885905,35767
2012-02-06,40.929264068603516,41.36426098814814,40.81062831652634,41.36426098814814,48433
2012-02-07,41.08743667602539,41.28516204698161,40.81061914531509,41.12698275590243,56683
2012-02-08,40.850162506103516,41.5224307339784,40.691983225553145,41.32470537618328,49400
2012-02-09,40.77107620239258,41.245619111307306,40.37562294022546,41.12698338407862,143533
2012-02-10,39.228816986083984,40.296536091053675,37.44928346832469,40.296536091053675,223200
2012-02-13,39.42654037475586,40.05926258901165,39.26836107829921,39.742901481883756,73283
2012-02-14,38.675174713134766,39.30789680112621,38.12154225758873,39.14971753623539,37167
2012-02-15,38.71472930908203,39.26836188650413,38.31927603137217,38.99154434068576,64033
2012-02-16,40.61289596557617,40.73153169739364,38.79381893473267,38.951998234346206,78050
2012-02-17,41.32471466064453,41.40380431868886,40.771082025904434,40.771082025904434,78867
2012-02-21,42.47152328491211,42.787881896744416,41.52243739255625,41.79925243501689,103000
2012-02-22,42.98561477661133,43.42060917534443,42.15516452466442,42.31334384889191,77433
2012-02-23,42.78788375854492,43.34151889598562,42.43197653342512,43.22288315427902,54300
2012-02-24,42.90651321411133,43.38105611141347,42.66924176546025,43.06469250373572,48617
2012-02-27,42.47152328491211,42.708794758001076,42.03652390810585,42.55061042365545,58800
2012-02-28,42.51105880737305,42.906509511523375,42.31333094108363,42.55060236925953,20300
2012-02-29,42.155155181884766,43.341512421735594,41.996975892714296,42.86696952579526,104017
